code,descr,lang_code,is_active,cr_by,cr_dtimes
RS_AUTH_HIST_FAILURE_SMS,فشل طلب محفوظات المصادقة SMS,ara,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_EMAIL,Download e-UIN Failure Email,eng,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_EMAIL,Télécharger l'e-mail d'échec e-UIN,fra,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_EMAIL,تنزيل البريد الإلكتروني لفشل e-UIN,ara,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_EMAIL_SUB,Download e-UIN Failure Email Subject,eng,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_EMAIL_SUB,Télécharger le sujet de l'e-mail d'échec e-UIN,fra,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_EMAIL_SUB,تنزيل موضوع البريد الإلكتروني لفشل e-UIN,ara,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_SMS,Download e-UIN Failure SMS,eng,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_SMS,Télécharger le SMS d'échec e-UIN,fra,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_SMS,تنزيل رسائل فشل e-UIN SMS,ara,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_EMAIL,Failure in Locking of Auth Types Email,eng,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_EMAIL,Échec du verrouillage des e-mails des types d'authentification,fra,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_EMAIL,فشل في قفل البريد الإلكتروني لأنواع المصادقة,ara,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_EMAIL_SUB,Failure in Locking of Auth Types Email Subject,eng,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_EMAIL_SUB,Échec du verrouillage des types d'authentification Objet de l'e-mail,fra,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_EMAIL_SUB,فشل في قفل موضوع البريد الإلكتروني لأنواع المصادقة,ara,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_SMS,Failure in Locking of Auth Types SMS,eng,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_SMS,Échec du verrouillage des types d'authentification SMS,fra,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_SMS,فشل في قفل أنواع المصادقة SMS,ara,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_EMAIL,Reprint Request Failure Email,eng,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_EMAIL,E-mail d'échec de la demande de réimpression,fra,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_EMAIL,إعادة طباعة البريد الإلكتروني لطلب الفشل,ara,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_EMAIL_SUB,Reprint Request Failure Email Subject,eng,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_EMAIL_SUB,Échec de la demande de réimpression Objet de l'e-mail,fra,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_EMAIL_SUB,إعادة طباعة طلب فشل عنوان البريد الإلكتروني,ara,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_SMS,Reprint Request Failure SMS,eng,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_SMS,SMS d'échec de la demande de réimpression,fra,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_SMS,إعادة طباعة فشل طلب الرسائل القصيرة,ara,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL,Failure in Unlocking of Auth Types Email,eng,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL,Échec du déverrouillage de la messagerie électronique des types d'authentification,fra,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL,فشل في إلغاء قفل البريد الإلكتروني لأنواع المصادقة,ara,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL_SUB,Failure in Unlocking of Auth Types Email Subject,eng,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL_SUB,Échec du déverrouillage du sujet de l'e-mail des types d'authentification,fra,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL_SUB,فشل في إلغاء تأمين موضوع البريد الإلكتروني لأنواع المصادقة,ara,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_SMS,Failure in Unlocking of Auth Types SMS,eng,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_SMS,Échec de déverrouillage des types d'authentification SMS,fra,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_SMS,فشل في فتح قفل أنواع المصادقة SMS,ara,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_EMAIL,VID Generation Failure Email,eng,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_EMAIL,E-mail d'échec de génération de VID,fra,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_EMAIL,فشل إنشاء VID,ara,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_EMAIL_SUB,VID Generation Failure Email Subject,eng,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_EMAIL_SUB,Objet de l'e-mail d'échec de génération de VID,fra,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_EMAIL_SUB,VID Generation Failure Email Subject,ara,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_SMS,VID Generation Failure SMS,eng,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_SMS,SMS d'échec de génération de VID,fra,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_SMS,فشل إنشاء VID SMS,ara,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_EMAIL,VID Revocation Failure Email,eng,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_EMAIL,E-mail d'échec de révocation de VID,fra,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_EMAIL,البريد الإلكتروني لفشل إبطال VID,ara,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_EMAIL_SUB,VID Revocation Failure Email Subject,eng,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_EMAIL_SUB,Objet de l'e-mail d'échec de la révocation du VID,fra,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_EMAIL_SUB,موضوع البريد الإلكتروني لفشل إبطال VID,ara,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_SMS,VID Revocation Failure SMS,eng,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_SMS,SMS d'échec de révocation de VID,fra,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_SMS,فشل إبطال VID SMS,ara,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL,UIN Update Request Placed Successfully Email,eng,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL,E-mail de demande de mise à jour UIN placé avec succès,fra,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL,تم إرسال طلب تحديث UIN بنجاح عبر البريد الإلكتروني,ara,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL_SUB,UIN Update Request Placed Successfully Email Subject,eng,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL_SUB,Sujet de la demande de mise à jour UIN placé avec succès,fra,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL_SUB,تم تقديم طلب تحديث UIN بنجاح عبر البريد الإلكتروني الموضوع,ara,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_SMS,UIN Update Request Placed Successfully SMS,eng,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_SMS,Demande de mise à jour UIN placée avec succès SMS,fra,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_SMS,تم تقديم طلب تحديث UIN بنجاح عبر الرسائل القصيرة,ara,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_EMAIL,UIN Update Request Failed Email,eng,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_EMAIL,E-mail d'échec de la demande de mise à jour UIN,fra,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_EMAIL,فشل طلب تحديث UIN عبر البريد الإلكتروني,ara,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_EMAIL_SUB,UIN Update Request Failed Email Subject,eng,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_EMAIL_SUB,Échec de la demande de mise à jour de l'UIN,fra,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_EMAIL_SUB,فشل طلب تحديث UIN عنوان البريد الإلكتروني,ara,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_SMS,UIN Update Request Failed SMS,eng,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_SMS,Echec de la demande de mise à jour UIN SMS,fra,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_SMS,فشل طلب تحديث UIN عبر الرسائل القصيرة,ara,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_SMS,Credential Issuance Success SMS,eng,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_SMS,Credential Issuance Success SMS,fra,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_SMS,الرسائل القصيرة الناجحة لإصدار الاعتماد,ara,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_EMAIL,Credential Issuance Success EMAIL,eng,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_EMAIL,Credential Issuance Success EMAIL,fra,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_EMAIL,نجاح إصدار بيانات الاعتماد EMAIL,ara,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_EMAIL_SUB,Credential Issuance Success EMAIL Subject,eng,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_EMAIL_SUB,Credential Issuance Success EMAIL Subject,fra,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_EMAIL_SUB,موضوع EMAIL بنجاح إصدار بيانات الاعتماد,ara,TRUE,superadmin,now()
RS_CRE_STATUS_SMS,Credential Issuance Status Check SMS,eng,TRUE,superadmin,now()
RS_CRE_STATUS_SMS,Credential Issuance Status Check SMS,fra,TRUE,superadmin,now()
RS_CRE_STATUS_SMS,التحقق من حالة إصدار الاعتماد SMS,ara,TRUE,superadmin,now()
RS_CRE_STATUS_EMAIL,Credential Issuance Status Check EMAIL,eng,TRUE,superadmin,now()
RS_CRE_STATUS_EMAIL,Credential Issuance Status Check EMAIL,fra,TRUE,superadmin,now()
RS_CRE_STATUS_EMAIL,التحقق من حالة إصدار الاعتماد EMAIL,ara,TRUE,superadmin,now()
RS_CRE_STATUS_EMAIL_SUB,Credential Issuance Status Check EMAIL Subject,eng,TRUE,superadmin,now()
RS_CRE_STATUS_EMAIL_SUB,Credential Issuance Status Check EMAIL Subject,fra,TRUE,superadmin,now()
RS_CRE_STATUS_EMAIL_SUB,التحقق من حالة إصدار الاعتماد EMAIL الموضوع,ara,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_SMS,Credential Request Cancel Success SMS,eng,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_SMS,Credential Request Cancel Success SMS,fra,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_SMS,طلب الاعتماد إلغاء الرسائل القصيرة الناجحة,ara,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_EMAIL,Credential Request Cancel Success EMAIL,eng,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_EMAIL,Credential Request Cancel Success EMAIL,fra,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_EMAIL,طلب الاعتماد إلغاء النجاح EMAIL,ara,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_EMAIL_SUB,Credential Request Cancel Success EMAIL Subject,eng,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_EMAIL_SUB,Credential Request Cancel Success EMAIL Subject,fra,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_EMAIL_SUB,طلب اعتماد إلغاء بنجاح موضوع EMAIL,ara,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_SMS,Credential Issuance Failure SMS,eng,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_SMS,Credential Issuance Failure SMS,fra,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_SMS,رسالة فشل في إصدار بيانات الاعتماد,ara,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_EMAIL,Credential Issuance Failure EMAIL,eng,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_EMAIL,Credential Issuance Failure EMAIL,fra,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_EMAIL,فشل إصدار بيانات الاعتماد EMAIL,ara,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_EMAIL_SUB,Credential Issuance Failure EMAIL Subject,eng,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_EMAIL_SUB,Credential Issuance Failure EMAIL Subject,fra,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_EMAIL_SUB,موضوع EMAIL لإصدار بيانات الاعتماد,ara,TRUE,superadmin,now()
RS_AUTH_HIST_SUCCESS_EMAIL,ದೃಢೀಕರಣ ಇತಿಹಾಸ ವಿನಂತಿಯ ಯಶಸ್ಸಿನ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RS_AUTH_HIST_SUCCESS_SMS,ದೃಢೀಕರಣ ಇತಿಹಾಸ ವಿನಂತಿ ಯಶಸ್ಸಿನ SMS,kan,TRUE,superadmin,now()
RS_AUTH_HIST_SUCCESS_EMAIL_SUB,ದೃಢೀಕರಣ ಇತಿಹಾಸ ವಿನಂತಿಯ ಯಶಸ್ಸಿನ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_DOW_UIN_SUCCESS_EMAIL,ಇ-ಯುಐಎನ್ ಇಮೇಲ್‌ನ ಯಶಸ್ವಿ ಡೌನ್‌ಲೋಡ್,kan,TRUE,superadmin,now()
RS_DOW_UIN_SUCCESS_EMAIL_SUB,ಇ-ಯುಐಎನ್ ಇಮೇಲ್ ವಿಷಯದ ಯಶಸ್ವಿ ಡೌನ್‌ಲೋಡ್,kan,TRUE,superadmin,now()
RS_DOW_UIN_SUCCESS_SMS,e-UIN SMS ನ ಯಶಸ್ವಿ ಡೌನ್‌ಲೋಡ್,kan,TRUE,superadmin,now()
RS_LOCK_AUTH_SUCCESS_EMAIL,ದೃಢೀಕರಣ ಪ್ರಕಾರಗಳ ಇಮೇಲ್‌ನ ಯಶಸ್ವಿ ಲಾಕ್,kan,TRUE,superadmin,now()
RS_LOCK_AUTH_SUCCESS_EMAIL_SUB,ದೃಢೀಕರಣ ಪ್ರಕಾರಗಳ ಇಮೇಲ್ ವಿಷಯದ ಯಶಸ್ವಿ ಲಾಕ್,kan,TRUE,superadmin,now()
RS_LOCK_AUTH_SUCCESS_SMS,ದೃಢೀಕರಣ ಪ್ರಕಾರಗಳ SMS ನ ಯಶಸ್ವಿ ಲಾಕ್,kan,TRUE,superadmin,now()
RS_UNLOCK_AUTH_SUCCESS_EMAIL,ದೃಢೀಕರಣ ಪ್ರಕಾರದ ಇಮೇಲ್‌ನ ಯಶಸ್ವಿ ಅನ್‌ಲಾಕಿಂಗ್,kan,TRUE,superadmin,now()
RS_UNLOCK_AUTH_SUCCESS_EMAIL_SUB,ದೃಢೀಕರಣ ಪ್ರಕಾರಗಳ ಇಮೇಲ್ ವಿಷಯದ ಯಶಸ್ವಿ ಅನ್‌ಲಾಕಿಂಗ್,kan,TRUE,superadmin,now()
RS_UNLOCK_AUTH_SUCCESS_SMS,ದೃಢೀಕರಣ ಪ್ರಕಾರಗಳ ಎಸ್‌ಎಂಎಸ್‌ನ ಯಶಸ್ವಿ ಅನ್‌ಲಾಕಿಂಗ್,kan,TRUE,superadmin,now()
RS_VIN_GEN_SUCCESS_EMAIL,VID ಜನರೇಷನ್ ಯಶಸ್ಸಿನ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RS_VIN_GEN_SUCCESS_EMAIL_SUB,VID ಜನರೇಷನ್ ಯಶಸ್ಸಿನ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_VIN_GEN_SUCCESS_SMS,VID ಜನರೇಷನ್ ಯಶಸ್ಸಿನ SMS,kan,TRUE,superadmin,now()
RS_VIN_REV_SUCCESS_EMAIL,VID ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆ ಯಶಸ್ವಿ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RS_VIN_REV_SUCCESS_EMAIL_SUB,VID ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆಯ ಯಶಸ್ಸಿನ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_VIN_REV_SUCCESS_SMS,VID ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆಯ ಯಶಸ್ಸಿನ SMS,kan,TRUE,superadmin,now()
RS_UIN_RPR_SUCCESS_EMAIL,ಮರುಮುದ್ರಣ ವಿನಂತಿಯ ಯಶಸ್ವಿ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RS_UIN_RPR_SUCCESS_EMAIL_SUB,ಮರುಮುದ್ರಣ ವಿನಂತಿಯ ಯಶಸ್ಸಿನ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_UIN_RPR_SUCCESS_SMS,ಮರುಮುದ್ರಣ ವಿನಂತಿ ಯಶಸ್ಸಿನ SMS,kan,TRUE,superadmin,now()
RS_AUTH_HIST_FAILURE_EMAIL,ದೃಢೀಕರಣ ಇತಿಹಾಸ ವಿನಂತಿ ವಿಫಲ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RS_AUTH_HIST_FAILURE_EMAIL_SUB,ದೃಢೀಕರಣ ಇತಿಹಾಸ ವಿನಂತಿ ವಿಫಲ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_AUTH_HIST_FAILURE_SMS,ದೃಢೀಕರಣ ಇತಿಹಾಸ ವಿನಂತಿ ವಿಫಲವಾದ SMS,kan,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_EMAIL,ಇ-ಯುಐಎನ್ ವೈಫಲ್ಯ ಇಮೇಲ್ ಅನ್ನು ಡೌನ್‌ಲೋಡ್ ಮಾಡಿ,kan,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_EMAIL_SUB,ಇ-ಯುಐಎನ್ ವೈಫಲ್ಯ ಇಮೇಲ್ ವಿಷಯವನ್ನು ಡೌನ್‌ಲೋಡ್ ಮಾಡಿ,kan,TRUE,superadmin,now()
RS_DOW_UIN_FAILURE_SMS,e-UIN ವೈಫಲ್ಯದ SMS ಅನ್ನು ಡೌನ್‌ಲೋಡ್ ಮಾಡಿ,kan,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_EMAIL,ದೃಢೀಕರಣ ಪ್ರಕಾರಗಳ ಇಮೇಲ್ ಅನ್ನು ಲಾಕ್ ಮಾಡುವಲ್ಲಿ ವಿಫಲವಾಗಿದೆ,kan,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_EMAIL_SUB,ದೃಢೀಕರಣ ಪ್ರಕಾರಗಳ ಇಮೇಲ್ ವಿಷಯದ ಲಾಕ್ ಮಾಡುವಲ್ಲಿ ವಿಫಲವಾಗಿದೆ,kan,TRUE,superadmin,now()
RS_LOCK_AUTH_FAILURE_SMS,ದೃಢೀಕರಣ ಪ್ರಕಾರಗಳ SMS ಲಾಕ್ ಮಾಡುವಲ್ಲಿ ವಿಫಲವಾಗಿದೆ,kan,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_EMAIL,ಮರುಮುದ್ರಣ ವಿನಂತಿ ವಿಫಲ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_EMAIL_SUB,ಮರುಮುದ್ರಣ ವಿನಂತಿಯ ವಿಫಲತೆಯ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_UIN_RPR_FAILURE_SMS,ಮರುಮುದ್ರಣ ವಿನಂತಿ ವಿಫಲ SMS,kan,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL,ದೃಢೀಕರಣ ಪ್ರಕಾರದ ಇಮೇಲ್ ಅನ್ನು ಅನ್‌ಲಾಕ್ ಮಾಡುವಲ್ಲಿ ವಿಫಲವಾಗಿದೆ,kan,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL_SUB,ದೃಢೀಕರಣ ಪ್ರಕಾರಗಳ ಇಮೇಲ್ ವಿಷಯದ ಅನ್‌ಲಾಕ್‌ನಲ್ಲಿ ವಿಫಲವಾಗಿದೆ,kan,TRUE,superadmin,now()
RS_UNLOCK_AUTH_FAILURE_SMS,ದೃಢೀಕರಣ ಪ್ರಕಾರದ SMS ಅನ್‌ಲಾಕ್ ಮಾಡುವಲ್ಲಿ ವಿಫಲವಾಗಿದೆ,kan,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_EMAIL,VID ಜನರೇಷನ್ ವೈಫಲ್ಯ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_EMAIL_SUB,VID ಜನರೇಷನ್ ವೈಫಲ್ಯ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_VIN_GEN_FAILURE_SMS,VID ಜನರೇಷನ್ ವೈಫಲ್ಯ SMS,kan,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_EMAIL,ವಿಐಡಿ ಹಿಂಪಡೆಯುವಿಕೆ ವಿಫಲ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_EMAIL_SUB,ವಿಐಡಿ ಹಿಂಪಡೆಯುವಿಕೆ ವೈಫಲ್ಯ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_VIN_REV_FAILURE_SMS,ವಿಐಡಿ ಹಿಂಪಡೆಯುವಿಕೆ ವೈಫಲ್ಯ SMS,kan,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL,UIN ನವೀಕರಣ ವಿನಂತಿಯನ್ನು ಯಶಸ್ವಿಯಾಗಿ ಇಮೇಲ್ ಮಾಡಲಾಗಿದೆ,kan,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL_SUB,UIN ನವೀಕರಣ ವಿನಂತಿಯನ್ನು ಯಶಸ್ವಿಯಾಗಿ ಇಮೇಲ್ ವಿಷಯವನ್ನು ಇರಿಸಲಾಗಿದೆ,kan,TRUE,superadmin,now()
RS_UIN_UPDATE_SUCCESS_SMS,UIN ನವೀಕರಣ ವಿನಂತಿಯನ್ನು ಯಶಸ್ವಿಯಾಗಿ SMS ಇರಿಸಲಾಗಿದೆ,kan,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_EMAIL,UIN ನವೀಕರಣ ವಿನಂತಿ ವಿಫಲವಾದ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_EMAIL_SUB,UIN ಅಪ್‌ಡೇಟ್ ವಿನಂತಿ ವಿಫಲವಾದ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_UIN_UPDATE_FAILURE_SMS,UIN ನವೀಕರಣ ವಿನಂತಿ ವಿಫಲವಾದ SMS,kan,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_SMS,ರುಜುವಾತು ವಿತರಣೆಯ ಯಶಸ್ಸಿನ SMS,kan,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_EMAIL,ರುಜುವಾತು ವಿತರಣೆಯ ಯಶಸ್ಸು EMAIL,kan,TRUE,superadmin,now()
RS_CRE_REQ_SUCCESS_EMAIL_SUB,ರುಜುವಾತು ವಿತರಣೆಯ ಯಶಸ್ಸು ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_CRE_STATUS_SMS,ರುಜುವಾತು ವಿತರಣೆ ಸ್ಥಿತಿ ಪರಿಶೀಲನೆ SMS,kan,TRUE,superadmin,now()
RS_CRE_STATUS_EMAIL,ರುಜುವಾತು ವಿತರಣೆಯ ಸ್ಥಿತಿ ಪರಿಶೀಲಿಸಿ EMAIL,kan,TRUE,superadmin,now()
RS_CRE_STATUS_EMAIL_SUB,ರುಜುವಾತು ವಿತರಣೆ ಸ್ಥಿತಿ EMAIL ವಿಷಯ ಪರಿಶೀಲಿಸಿ,kan,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_SMS,ರುಜುವಾತು ವಿನಂತಿಯನ್ನು ರದ್ದುಗೊಳಿಸಿ ಯಶಸ್ವಿ SMS,kan,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_EMAIL,ರುಜುವಾತು ವಿನಂತಿಯನ್ನು ರದ್ದುಗೊಳಿಸಿ ಯಶಸ್ಸು EMAIL,kan,TRUE,superadmin,now()
RS_CRE_CANCEL_SUCCESS_EMAIL_SUB,ರುಜುವಾತು ವಿನಂತಿಯನ್ನು ರದ್ದುಗೊಳಿಸು ಯಶಸ್ಸಿನ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_SMS,ರುಜುವಾತು ವಿತರಣೆ ವಿಫಲತೆ SMS,kan,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_EMAIL,ರುಜುವಾತು ವಿತರಣೆ ವಿಫಲತೆ EMAIL,kan,TRUE,superadmin,now()
RS_CRE_REQ_FAILURE_EMAIL_SUB,ರುಜುವಾತು ವಿತರಣೆ ವಿಫಲತೆ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
RS_AUTH_HIST_SUCCESS_EMAIL,ईमेल पुष्टिकरण इतिहास अनुरोध सफलता,hin,TRUE,superadmin,now()
RS_AUTH_HIST_SUCCESS_SMS,प्रमाणीकरण इतिहास अनुरोध सफलता एसएमएस,hin,TRUE,superadmin,now()
RS_AUTH_HIST_SUCCESS_EMAIL_SUB,पुष्टिकरण इतिहास एक अनुरोध ईमेल सफलता का विषय है,hin,TRUE,superadmin,now()
RS_DOW_UIN_SUCCESS_EMAIL,ई-यूआईएन ईमेल का सफल डाउनलोड,hin,TRUE,superadmin,now()
RS_DOW_UIN_SUCCESS_EMAIL_SUB,ई-यूआईएन ईमेल सामग्री का सफल डाउनलोड,hin,TRUE,superadmin,now()
RS_DOW_UIN_SUCCESS_SMS,ई-यूआईएन एसएमएस का सफल डाउनलोड,hin,TRUE,superadmin,now()
RS_LOCK_AUTH_SUCCESS_EMAIL,पुष्टिकरण प्रकार ईमेल का सफल लॉक,hin,TRUE,superadmin,now()
RS_LOCK_AUTH_SUCCESS_EMAIL_SUB,प्रमाणीकरण प्रकारों के लिए ईमेल सामग्री का सफल लॉक,hin,TRUE,superadmin,now()
RS_LOCK_AUTH_SUCCESS_SMS,प्रमाणीकरण प्रकार एसएमएस का सफल लॉक,hin,TRUE,superadmin,now()
RS_UNLOCK_AUTH_SUCCESS_EMAIL,पुष्टिकरण प्रकार के ईमेल को सफलतापूर्वक अनलॉक करना,hin,TRUE,superadmin,now()
RS_UNLOCK_AUTH_SUCCESS_EMAIL_SUB,प्रमाणीकरण प्रकारों के लिए ईमेल सामग्री को सफलतापूर्वक अनलॉक करना,hin,TRUE,superadmin,now()
RS_UNLOCK_AUTH_SUCCESS_SMS,प्रमाणीकरण प्रकार एसएमएस का सफल अनलॉकिंग,hin,TRUE,superadmin,now()
